filename,lat,lon,index,continent
shard0_00093.jpg,38.010508,-122.845873,93,Unknown
shard0_00094.jpg,32.705704,-117.160434,94,North America
shard0_00095.jpg,29.984824,-90.098276,95,North America
shard0_00096.jpg,39.534332,-122.335381,96,North America
shard0_00097.jpg,32.426166,-93.7135,97,North America
shard0_00098.jpg,41.791333,-87.5855,98,North America
shard0_00099.jpg,41.635139,-0.910363,99,Europe
shard0_00100.jpg,46.922951,-90.556869,100,North America
shard0_00101.jpg,-53.290462,-68.512115,101,South America
shard0_00102.jpg,27.802588,86.714847,102,Asia
shard0_00103.jpg,43.389802,11.224566,103,Europe
shard0_00104.jpg,55.681455,12.565612,104,Europe
shard0_00105.jpg,52.404696,13.043861,105,Europe
shard0_00106.jpg,43.190033,6.472148,106,Europe
shard0_00107.jpg,-39.136984,-71.710338,107,South America
shard0_00108.jpg,48.718498,1.829996,108,Europe
shard0_00109.jpg,32.993358,35.414677,109,Asia
shard0_00110.jpg,23.968215,120.961081,110,Asia
shard0_00111.jpg,32.531884,-117.047352,111,North America
shard0_00112.jpg,-8.815576,13.231776,112,Africa
shard0_00113.jpg,51.500686,-0.119992,113,Europe
shard0_00114.jpg,36.41722,25.427427,114,Unknown
shard0_00115.jpg,55.951698,-3.200325,115,Europe
shard0_00116.jpg,47.075025,3.1012,116,Europe
shard0_00117.jpg,38.911914,-104.732515,117,North America
shard0_00118.jpg,34.021994,-118.286723,118,North America
shard0_00119.jpg,32.918502,-117.25399,119,Unknown
shard0_00120.jpg,32.977,-96.713834,120,North America
shard0_00121.jpg,32.154819,-80.762237,121,North America
shard0_00122.jpg,51.208805,3.224315,122,Europe
shard0_00123.jpg,55.679973,12.571996,123,Europe
shard0_00124.jpg,47.954639,13.500051,124,Europe
shard0_00125.jpg,40.769967,-73.993327,125,North America
shard0_00126.jpg,43.633838,1.381359,126,Europe
shard0_00127.jpg,35.778306,-78.633828,127,North America
shard0_00128.jpg,37.390012,-76.784809,128,North America
shard0_00129.jpg,42.831527,0.102288,129,Europe
shard0_00130.jpg,40.420833,-3.699333,130,Europe
shard0_00131.jpg,32.733104,-117.14713,131,North America
shard0_00132.jpg,38.877277,-77.108831,132,North America
shard0_00133.jpg,52.381965,-2.242841,133,Europe
shard0_00134.jpg,33.382269,-84.306153,134,North America
shard0_00135.jpg,29.97146,-95.360684,135,North America
shard0_00136.jpg,42.680163,11.710224,136,Europe
shard0_00137.jpg,-42.05541,173.9328,137,Oceania
shard0_00138.jpg,10.542833,-66.933517,138,South America
shard0_00139.jpg,46.277444,12.371463,139,Europe
shard0_00140.jpg,18.803787,98.991734,140,Asia
shard0_00141.jpg,47.227167,-119.852833,141,North America
shard0_00142.jpg,27.72008,-17.957539,142,Unknown
shard0_00143.jpg,41.383248,2.171602,143,Europe
shard0_00144.jpg,52.557007,13.255069,144,Europe
shard0_00145.jpg,33.951336,-84.549187,145,North America
shard0_00146.jpg,53.546453,9.862965,146,Europe
shard0_00147.jpg,40.492556,-121.89331,147,North America
shard0_00148.jpg,40.689847,-74.045319,148,North America
shard0_00149.jpg,48.88594,2.34322,149,Europe
shard0_00150.jpg,43.132833,-70.639333,150,North America
shard0_00151.jpg,40.036215,-105.220634,151,North America
shard0_00152.jpg,49.846229,-99.963998,152,North America
shard0_00153.jpg,48.590053,2.469241,153,Europe
shard0_00154.jpg,41.383377,2.171173,154,Europe
shard0_00155.jpg,1.252985,103.814899,155,Unknown
shard0_00156.jpg,51.375129,12.392878,156,Europe
shard0_00157.jpg,51.39235,-2.385406,157,Europe
shard0_00158.jpg,35.669999,139.753,158,Asia
shard0_00159.jpg,19.083247,-97.253056,159,North America
shard0_00160.jpg,52.349998,4.9167,160,Europe
shard0_00161.jpg,-33.72698,-70.473346,161,South America
shard0_00162.jpg,36.318168,126.509628,162,Asia
shard0_00163.jpg,33.367552,-116.475291,163,North America
shard0_00164.jpg,46.882723,-121.693496,164,North America
shard0_00165.jpg,45.382017,-75.695682,165,North America
shard0_00166.jpg,40.759858,-73.97974,166,North America
shard0_00167.jpg,-28.817003,-68.626956,167,South America
shard0_00168.jpg,69.691729,18.613071,168,Unknown
shard0_00169.jpg,40.704078,-74.014806,169,North America
shard0_00170.jpg,7.685911,98.763999,170,Unknown
shard0_00171.jpg,52.521333,13.410433,171,Europe
shard0_00172.jpg,59.907845,10.773746,172,Europe
shard0_00173.jpg,42.337356,-82.989692,173,North America
shard0_00174.jpg,25.0448,121.510285,174,Asia
shard0_00175.jpg,59.676863,10.879426,175,Europe
shard0_00176.jpg,37.789777,-122.42767,176,North America
shard0_00177.jpg,50.119917,8.670787,177,Europe
shard0_00178.jpg,43.536104,-109.635829,178,North America
shard0_00179.jpg,48.206846,16.364709,179,Europe
shard0_00180.jpg,53.857386,-1.476974,180,Europe
shard0_00181.jpg,47.61563,-122.20237,181,North America
shard0_00182.jpg,54.318694,18.580788,182,Europe
shard0_00183.jpg,41.3917,2.164993,183,Europe
shard0_00184.jpg,24.202447,120.811161,184,Asia
shard0_00185.jpg,55.897417,-3.350529,185,Europe
shard0_00186.jpg,41.585333,-124.085278,186,North America
shard0_00187.jpg,41.715411,-72.737849,187,North America
shard0_00188.jpg,13.73088,100.499324,188,Asia
shard0_00189.jpg,41.017365,28.975431,189,Unknown
shard0_00190.jpg,-18.462675,-70.30426,190,South America
shard0_00191.jpg,-33.868999,151.223031,191,Oceania
shard0_00192.jpg,9.113792,-79.693193,192,North America
shard0_00193.jpg,48.144527,19.849505,193,Europe
shard0_00194.jpg,44.102564,-77.580127,194,North America
shard0_00195.jpg,41.422134,2.167053,195,Europe
shard0_00196.jpg,51.437286,5.517419,196,Europe
shard0_00197.jpg,51.530853,-0.15501,197,Europe
shard0_00198.jpg,43.38958,-118.810787,198,North America
shard0_00199.jpg,37.572852,-1.098687,199,Europe
shard0_00200.jpg,42.72356,-2.87168,200,Europe
shard0_00201.jpg,45.82748,21.525122,201,Europe
shard0_00202.jpg,46.290968,9.568576,202,Europe
shard0_00203.jpg,-23.566112,-46.693889,203,South America
shard0_00204.jpg,45.556972,-73.556427,204,North America
shard0_00205.jpg,49.384803,-82.167606,205,North America
shard0_00206.jpg,40.781626,-85.819952,206,North America
shard0_00207.jpg,44.885438,-122.660475,207,North America
shard0_00208.jpg,28.656851,77.113037,208,Asia
shard0_00209.jpg,32.847405,-117.278119,209,Unknown
shard0_00210.jpg,56.506909,21.009537,210,Unknown
shard0_00211.jpg,30.04896,31.235105,211,Africa
shard0_00212.jpg,51.886266,-3.516225,212,Europe
shard0_00213.jpg,37.727212,-119.543523,213,North America
shard0_00214.jpg,41.90311,12.495759,214,Europe
shard0_00215.jpg,31.496969,-9.758348,215,Unknown
shard0_00216.jpg,37.939315,27.341119,216,Asia
shard0_00217.jpg,38.841571,-77.308128,217,North America
shard0_00218.jpg,60.17069,24.94346,218,Europe
shard0_00219.jpg,47.062938,15.422916,219,Europe
shard0_00220.jpg,37.782962,-122.46161,220,North America
shard0_00221.jpg,57.829399,-8.605041,221,Unknown
shard0_00222.jpg,37.435936,-122.171187,222,North America
shard0_00223.jpg,51.565471,-0.073622,223,Europe
shard0_00224.jpg,13.289735,123.788452,224,Asia
shard0_00225.jpg,3.459196,-76.534,225,South America
shard0_00226.jpg,-3.707698,-38.548965,226,South America
shard0_00227.jpg,41.860348,12.553972,227,Europe
shard0_00228.jpg,51.507687,-0.128767,228,Europe
shard0_00229.jpg,59.899936,10.628757,229,Europe
shard0_00230.jpg,32.118946,34.830479,230,Asia
shard0_00231.jpg,47.643121,12.174825,231,Europe
shard0_00232.jpg,60.186369,24.926143,232,Europe
shard0_00233.jpg,35.914333,-82.301167,233,North America
shard0_00234.jpg,60.182928,25.030868,234,Europe
shard0_00235.jpg,38.756225,-9.169464,235,Europe
shard0_00236.jpg,38.711098,-9.143629,236,Europe
shard0_00237.jpg,15.582033,-89.957427,237,North America
shard0_00238.jpg,4.613555,-74.058837,238,South America
shard0_00239.jpg,6.552404,-75.838451,239,South America
shard0_00240.jpg,39.853719,-123.698608,240,North America
shard0_00241.jpg,65.395798,12.09011,241,Europe
shard0_00242.jpg,38.068086,-119.934117,242,North America
shard0_00243.jpg,45.415337,-75.688354,243,North America
shard0_00244.jpg,-27.428156,-48.367652,244,Unknown
shard0_00245.jpg,38.958387,-77.358606,245,North America
shard0_00246.jpg,-8.771081,121.823272,246,Asia
shard0_00247.jpg,1.325107,103.842773,247,Asia
shard0_00248.jpg,44.837977,11.620262,248,Europe
shard0_00249.jpg,46.818483,-71.152288,249,North America
shard0_00250.jpg,51.461654,-0.113468,250,Europe
shard0_00251.jpg,39.698003,-74.89795,251,North America
shard0_00252.jpg,34.726341,-76.665472,252,North America
shard0_00253.jpg,31.780787,35.221567,253,Asia
shard0_00254.jpg,55.591703,13.007157,254,Europe
shard0_00255.jpg,-6.879498,107.625921,255,Asia
shard0_00256.jpg,48.851754,2.35382,256,Europe
shard0_00257.jpg,49.283203,-123.142404,257,North America
shard0_00258.jpg,37.397784,-6.007725,258,Europe
shard0_00259.jpg,-33.433697,-70.571923,259,South America
shard0_00260.jpg,50.750902,-2.018651,260,Europe
shard0_00261.jpg,51.504605,-0.077355,261,Europe
shard0_00262.jpg,41.383063,2.172734,262,Europe
shard0_00263.jpg,28.40801,-81.589536,263,North America
shard0_00264.jpg,9.925988,-84.076652,264,North America
shard0_00265.jpg,21.276668,-157.826171,265,Unknown
shard0_00266.jpg,40.93854,-74.247,266,North America
shard0_00267.jpg,40.72653,-74.005387,267,North America
shard0_00268.jpg,57.696361,11.951537,268,Europe
shard0_00269.jpg,45.526073,7.4477,269,Europe
shard0_00270.jpg,51.230564,-0.610127,270,Europe
shard0_00271.jpg,47.606712,-122.33287,271,North America
shard0_00272.jpg,31.63146,-8.006629,272,Africa
shard0_00273.jpg,-33.765544,150.979271,273,Oceania
shard0_00274.jpg,43.450097,11.424388,274,Europe
shard0_00275.jpg,40.458324,-106.833661,275,North America
shard0_00276.jpg,51.953809,5.880625,276,Europe
shard0_00277.jpg,35.928166,-79.079334,277,North America
shard0_00278.jpg,-17.32442,177.140808,278,Unknown
shard0_00279.jpg,43.651501,-79.322386,279,North America
shard0_00280.jpg,42.030982,-71.207885,280,North America
shard0_00281.jpg,39.453252,-5.327428,281,Europe
shard0_00282.jpg,48.546046,9.053678,282,Europe
shard0_00283.jpg,34.783293,-96.645988,283,North America
shard0_00284.jpg,1.129238,104.058258,284,Unknown
shard0_00285.jpg,45.515166,-73.561167,285,North America
shard0_00286.jpg,41.488006,1.451568,286,Europe
shard0_00287.jpg,49.629379,6.163051,287,Europe
shard0_00288.jpg,26.187868,-81.814992,288,North America
shard0_00289.jpg,53.412472,-2.967806,289,Europe
shard0_00290.jpg,35.698047,139.750961,290,Asia
shard0_00291.jpg,52.375913,4.90797,291,Europe
shard0_00292.jpg,47.568333,7.593666,292,Europe
shard0_00293.jpg,10.779938,106.698875,293,Asia
shard0_00294.jpg,37.810529,-122.476959,294,North America
shard0_00295.jpg,-23.643374,-46.629484,295,South America
shard0_00296.jpg,53.644218,-1.778304,296,Europe
shard0_00297.jpg,37.423046,-122.083541,297,North America
shard0_00298.jpg,-33.951837,151.033215,298,Oceania
shard0_00299.jpg,39.471636,2.521405,299,Unknown
shard0_00300.jpg,40.759886,-73.97938,300,North America
shard0_00301.jpg,37.776807,-122.416947,301,North America
shard0_00302.jpg,48.409338,7.692613,302,Europe
shard0_00303.jpg,21.171417,79.067398,303,Asia
shard0_00304.jpg,30.438314,-84.283139,304,North America
shard0_00305.jpg,34.671882,-99.770869,305,North America
shard0_00306.jpg,-15.06,-57.184334,306,South America
shard0_00307.jpg,45.480475,9.189548,307,Europe
shard0_00308.jpg,51.961932,7.611379,308,Europe
shard0_00309.jpg,40.40894,-3.690376,309,Europe
shard0_00310.jpg,59.906328,10.721776,310,Europe
shard0_00311.jpg,43.660032,-79.435551,311,North America
shard0_00312.jpg,50.049464,8.546783,312,Europe
shard0_00313.jpg,42.598318,-5.570631,313,Europe
shard0_00314.jpg,42.84073,11.522598,314,Europe
shard0_00315.jpg,29.681073,-82.332844,315,North America
shard0_00316.jpg,55.944465,-3.187859,316,Europe
shard0_00317.jpg,-30.387091,-69.101257,317,South America
shard0_00318.jpg,25.259629,82.993297,318,Asia
shard0_00319.jpg,37.443269,-122.093053,319,North America
shard0_00320.jpg,40.935221,-73.843767,320,North America
shard0_00321.jpg,-34.980502,138.529357,321,Oceania
shard0_00322.jpg,35.62008,139.727369,322,Asia
shard0_00323.jpg,34.06816,-84.667682,323,North America
shard0_00324.jpg,39.981329,116.345214,324,Asia
shard0_00325.jpg,31.532018,35.101146,325,Asia
shard0_00326.jpg,-12.97002,-38.504558,326,South America
shard0_00327.jpg,59.114273,18.127414,327,Unknown
shard0_00328.jpg,59.308424,18.075535,328,Europe
shard0_00329.jpg,51.867058,-3.170928,329,Europe
shard0_00330.jpg,34.005934,-81.035681,330,North America
shard0_00331.jpg,42.4605,-71.3495,331,North America
shard0_00332.jpg,-0.197066,-78.503494,332,South America
shard0_00333.jpg,50.20061,7.350368,333,Europe
shard0_00334.jpg,51.111645,17.030267,334,Europe
shard0_00335.jpg,38.03932,-84.497351,335,North America
shard0_00336.jpg,42.878372,-8.548503,336,Europe
shard0_00337.jpg,38.874997,121.665344,337,Unknown
shard0_00338.jpg,24.12866,121.270523,338,Asia
shard0_00339.jpg,43.54665,7.030434,339,Europe
shard0_00340.jpg,53.948004,-9.392852,340,Europe
shard0_00341.jpg,27.012414,70.894045,341,Asia
shard0_00342.jpg,43.043544,-96.904327,342,North America
shard0_00343.jpg,45.569907,12.805273,343,Unknown
shard0_00344.jpg,47.611924,-122.201474,344,North America
shard0_00345.jpg,-37.770714,144.936447,345,Oceania
shard0_00346.jpg,-34.479761,-58.481975,346,South America
shard0_00347.jpg,39.093612,-84.496871,347,North America
shard0_00348.jpg,22.365316,114.142456,348,Asia
shard0_00349.jpg,47.495111,19.067392,349,Europe
shard0_00350.jpg,40.002174,3.835773,350,Unknown
shard0_00351.jpg,35.449203,-118.909943,351,North America
shard0_00352.jpg,48.412026,-122.338943,352,North America
shard0_00353.jpg,39.9765,-105.262,353,North America
shard0_00354.jpg,41.902257,12.454968,354,Europe
shard0_00355.jpg,34.186418,-118.411851,355,North America
shard0_00356.jpg,42.952119,17.161417,356,Unknown
shard0_00357.jpg,32.713612,-117.162601,357,North America
shard0_00358.jpg,45.564484,8.861761,358,Europe
shard0_00359.jpg,42.347171,-71.095855,359,North America
shard0_00360.jpg,35.215277,-80.856389,360,North America
shard0_00361.jpg,41.275476,-72.901899,361,North America
shard0_00362.jpg,27.677143,85.427885,362,Asia
shard0_00363.jpg,35.709339,139.732553,363,Asia
shard0_00364.jpg,55.239349,-6.33188,364,Unknown
shard0_00365.jpg,38.911886,-77.032206,365,North America
shard0_00366.jpg,35.041644,-83.187618,366,North America
shard0_00367.jpg,42.706154,-77.064886,367,North America
shard0_00368.jpg,46.310878,4.71454,368,Europe
shard0_00369.jpg,44.547175,11.361386,369,Europe
shard0_00370.jpg,51.830536,12.248027,370,Europe
shard0_00371.jpg,34.848511,-99.028442,371,North America
shard0_00372.jpg,43.656322,-79.380426,372,North America
shard0_00373.jpg,60.178404,24.776229,373,Europe
shard0_00374.jpg,34.418973,-119.856607,374,North America
shard0_00375.jpg,46.936086,-121.473989,375,North America
shard0_00376.jpg,46.740544,-117.068789,376,North America
shard0_00377.jpg,38.908246,-77.043512,377,North America
shard0_00378.jpg,49.005517,8.403124,378,Europe
shard0_00379.jpg,19.05352,72.833297,379,Unknown
shard0_00380.jpg,53.345821,-6.263617,380,Europe
shard0_00381.jpg,47.80517,-122.514252,381,Unknown
shard0_00382.jpg,41.386726,2.165508,382,Europe
shard0_00383.jpg,37.503904,15.09427,383,Europe
shard0_00384.jpg,39.935671,116.396541,384,Asia
shard0_00385.jpg,25.269409,55.30846,385,Asia
shard0_00386.jpg,41.196804,13.801746,386,Europe
shard0_00387.jpg,-15.795598,-47.899961,387,South America
shard0_00388.jpg,53.923523,10.827069,388,Europe
shard0_00389.jpg,50.632287,5.574091,389,Europe
shard0_00390.jpg,-33.843901,151.241655,390,Oceania
shard0_00391.jpg,43.862659,-79.30983,391,North America
shard0_00392.jpg,43.098627,-2.505648,392,Europe
shard0_00393.jpg,47.167543,9.270572,393,Europe
shard0_00394.jpg,51.46898,6.748214,394,Europe
shard0_00395.jpg,48.205877,16.363738,395,Europe
shard0_00396.jpg,33.99575,-109.751014,396,North America
shard0_00397.jpg,38.221863,-77.612571,397,North America
shard0_00398.jpg,36.569355,30.578899,398,Unknown
shard0_00399.jpg,49.967619,8.064093,399,Europe
shard0_00400.jpg,49.70851,-2.21529,400,Unknown
shard0_00401.jpg,-21.534847,15.644531,401,Africa
shard0_00402.jpg,42.473553,-9.012479,402,Unknown
shard0_00403.jpg,52.520608,13.427867,403,Europe
shard0_00404.jpg,28.543667,-81.3795,404,North America
shard0_00405.jpg,37.620987,-77.471562,405,North America
shard0_00406.jpg,45.522833,-122.659,406,North America
shard0_00407.jpg,59.326249,18.102636,407,Europe
shard0_00408.jpg,40.71791,-74.00305,408,North America
shard0_00409.jpg,45.497097,-73.522932,409,North America
shard0_00410.jpg,47.572038,-122.108016,410,North America
shard0_00411.jpg,44.841538,-0.56998,411,Europe
shard0_00412.jpg,52.429987,-1.93576,412,Europe
shard0_00413.jpg,45.440666,12.323333,413,Europe
shard0_00414.jpg,45.888514,9.942669,414,Europe
shard0_00415.jpg,50.99845,5.875808,415,Europe
shard0_00416.jpg,48.549455,9.049987,416,Europe
shard0_00417.jpg,51.758915,3.841266,417,Unknown
shard0_00418.jpg,52.070922,4.36602,418,Europe
shard0_00419.jpg,41.882662,-87.624335,419,North America
shard0_00420.jpg,35.681282,139.798278,420,Asia
shard0_00421.jpg,51.502545,-0.119132,421,Europe
shard0_00422.jpg,40.658977,-73.970898,422,North America
shard0_00423.jpg,-34.542095,-58.437041,423,South America
shard0_00424.jpg,53.488045,-8.613281,424,Europe
shard0_00425.jpg,37.239006,-96.992754,425,North America
shard0_00426.jpg,53.481112,-2.254428,426,Europe
shard0_00427.jpg,16.910652,121.126313,427,Asia
shard0_00428.jpg,13.36007,74.794921,428,Asia
shard0_00429.jpg,29.686179,-95.459802,429,North America
shard0_00430.jpg,45.254528,27.948489,430,Europe
shard0_00431.jpg,42.598129,-5.57166,431,Europe
shard0_00432.jpg,46.634586,8.590621,432,Europe
shard0_00433.jpg,39.754147,-75.547817,433,North America
shard0_00434.jpg,41.980812,-72.691158,434,North America
shard0_00435.jpg,35.173247,-5.244598,435,Africa
shard0_00436.jpg,59.621891,9.692299,436,Europe
shard0_00437.jpg,43.901071,-79.408501,437,North America
shard0_00438.jpg,35.666398,139.730428,438,Asia
shard0_00439.jpg,51.653528,5.054537,439,Europe
shard0_00440.jpg,46.509333,6.389833,440,Europe
shard0_00441.jpg,52.380943,4.890289,441,Europe
shard0_00442.jpg,40.758041,-73.979278,442,North America
shard0_00443.jpg,-37.856134,144.992097,443,Oceania
shard0_00444.jpg,59.324034,18.096093,444,Europe
shard0_00445.jpg,45.691027,27.202298,445,Europe
shard0_00446.jpg,43.173886,5.606374,446,Unknown
shard0_00447.jpg,50.103239,-5.548868,447,Europe
shard0_00448.jpg,32.891425,-96.48145,448,North America
shard0_00449.jpg,52.485406,6.453148,449,Europe
shard0_00450.jpg,38.886347,-77.021498,450,North America
shard0_00451.jpg,4.038333,25.841217,451,Africa
shard0_00452.jpg,35.29271,-5.244598,452,Africa
shard0_00453.jpg,41.066612,-87.883951,453,North America
shard0_00454.jpg,23.986338,-104.566462,454,North America
shard0_00455.jpg,35.147055,-81.315575,455,North America
shard0_00456.jpg,53.344377,-6.268805,456,Europe
shard0_00457.jpg,53.538445,9.995026,457,Europe
shard0_00458.jpg,40.140262,-82.982345,458,North America
shard0_00459.jpg,65.819778,24.185415,459,Unknown
shard0_00460.jpg,28.753814,48.218364,460,Asia
shard0_00461.jpg,35.595439,-82.553865,461,North America
shard0_00462.jpg,48.16066,11.543197,462,Europe
shard0_00463.jpg,49.847938,3.288429,463,Europe
shard0_00464.jpg,35.109166,-111.100959,464,North America
shard0_00465.jpg,39.919063,-74.965919,465,North America
shard0_00466.jpg,9.978989,-84.378669,466,North America
shard0_00467.jpg,43.966381,12.75802,467,Europe
shard0_00468.jpg,52.387963,4.638601,468,Europe
shard0_00469.jpg,35.662317,139.681549,469,Asia
shard0_00470.jpg,36.577851,-121.816057,470,North America
shard0_00471.jpg,38.89381,-77.014648,471,North America
shard0_00472.jpg,42.44688,18.771549,472,Europe
shard0_00473.jpg,35.953852,-82.519028,473,North America
shard0_00474.jpg,37.557415,-77.470039,474,North America
shard0_00475.jpg,36.576667,-105.454667,475,North America
shard0_00476.jpg,33.567609,-117.156229,476,North America
shard0_00477.jpg,35.981791,-78.965016,477,North America
shard0_00478.jpg,38.707213,-90.740075,478,North America
shard0_00479.jpg,40.909301,-81.506874,479,North America
shard0_00480.jpg,48.856918,2.341209,480,Europe
shard0_00481.jpg,38.976699,-76.489929,481,North America
shard0_00482.jpg,37.807613,-122.425975,482,North America
shard0_00483.jpg,42.032209,-78.854434,483,North America
shard0_00484.jpg,34.153,-118.462,484,North America
shard0_00485.jpg,52.430857,9.60484,485,Europe
shard0_00486.jpg,42.372519,-76.891395,486,North America
shard0_00487.jpg,40.584333,-102.302334,487,North America
shard0_00488.jpg,46.022533,15.643397,488,Europe
shard0_00489.jpg,27.823914,-17.895333,489,Unknown
shard0_00490.jpg,52.377,4.928724,490,Europe
shard0_00491.jpg,33.795126,-117.133312,491,North America
shard0_00492.jpg,42.322807,-85.182708,492,North America
shard0_00493.jpg,53.554523,-113.608369,493,North America
shard0_00494.jpg,-23.588489,-46.654719,494,South America
shard0_00495.jpg,50.067203,-5.570527,495,Unknown
shard0_00496.jpg,49.249896,-123.101141,496,North America
shard0_00497.jpg,48.159,11.561666,497,Europe
shard0_00498.jpg,34.313808,51.880788,498,Asia
shard0_00499.jpg,41.072233,29.059009,499,Unknown
shard0_00500.jpg,-34.888167,150.501833,500,Oceania
shard0_00501.jpg,45.846617,-84.61789,501,North America
shard0_00502.jpg,53.851077,13.690875,502,Europe
shard0_00503.jpg,32.272283,35.799186,503,Asia
shard0_00504.jpg,49.194648,2.48723,504,Europe
shard0_00505.jpg,41.961293,-87.680854,505,North America
shard0_00506.jpg,54.115166,-3.1195,506,Unknown
shard0_00507.jpg,36.790316,127.239876,507,Asia
shard0_00508.jpg,45.572204,6.827242,508,Europe
shard0_00509.jpg,45.64545,13.754893,509,Europe
shard0_00510.jpg,51.475333,-0.989834,510,Europe
